Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J826,M03,Lathe,3.36,67,3.19,93,2023-03-24 01:30:00,2023-03-24 02:37:00,2023-03-24 01:29:00,2023-03-24 02:36:00,Completed,Low Efficiency
J827,M01,Milling,1.11,99,12.67,91,2023-03-24 01:40:00,2023-03-24 03:19:00,2023-03-24 01:45:00,2023-03-24 03:24:00,Completed,Moderate Efficiency
J828,M03,Lathe,3.51,58,10.11,83,2023-03-24 01:50:00,2023-03-24 02:48:00,2023-03-24 01:51:00,2023-03-24 02:49:00,Completed,Moderate Efficiency
J829,M03,Drilling,2.94,90,9.06,95,2023-03-24 02:00:00,2023-03-24 03:30:00,,,Failed,Low Efficiency
J830,M04,Milling,2.73,24,3.36,82,2023-03-24 02:10:00,2023-03-24 02:34:00,2023-03-24 02:05:00,2023-03-24 02:29:00,Completed,Low Efficiency
J831,M05,Grinding,4.88,80,12.55,80,2023-03-24 02:20:00,2023-03-24 03:40:00,2023-03-24 02:45:00,2023-03-24 04:05:00,Delayed,Low Efficiency
J832,M01,Grinding,3.68,100,12.13,89,2023-03-24 02:30:00,2023-03-24 04:10:00,2023-03-24 02:28:00,2023-03-24 04:08:00,Completed,Low Efficiency
J833,M02,Additive,4.31,89,6.12,96,2023-03-24 02:40:00,2023-03-24 04:09:00,2023-03-24 02:45:00,2023-03-24 04:14:00,Completed,High Efficiency
J834,M04,Milling,3.59,71,12.87,80,2023-03-24 02:50:00,2023-03-24 04:01:00,2023-03-24 02:55:00,2023-03-24 04:06:00,Completed,Moderate Efficiency
J835,M01,Grinding,1.84,60,13.14,84,2023-03-24 03:00:00,2023-03-24 04:00:00,2023-03-24 03:02:00,2023-03-24 04:02:00,Completed,Moderate Efficiency
J836,M03,Drilling,1.45,108,12.05,95,2023-03-24 03:10:00,2023-03-24 04:58:00,2023-03-24 03:26:00,2023-03-24 05:14:00,Delayed,Low Efficiency
J837,M05,Milling,4.38,52,3.56,84,2023-03-24 03:20:00,2023-03-24 04:12:00,,,Failed,Low Efficiency
J838,M02,Grinding,1.93,102,4.48,80,2023-03-24 03:30:00,2023-03-24 05:12:00,2023-03-24 03:26:00,2023-03-24 05:08:00,Completed,Low Efficiency
J839,M05,Milling,2.77,74,12.74,98,2023-03-24 03:40:00,2023-03-24 04:54:00,2023-03-24 03:39:00,2023-03-24 04:53:00,Completed,Low Efficiency
J840,M02,Grinding,4.41,118,14.0,98,2023-03-24 03:50:00,2023-03-24 05:48:00,2023-03-24 03:48:00,2023-03-24 05:46:00,Completed,Low Efficiency
J841,M04,Milling,2.38,91,4.38,94,2023-03-24 04:00:00,2023-03-24 05:31:00,2023-03-24 04:11:00,2023-03-24 05:42:00,Delayed,Low Efficiency
J842,M01,Milling,2.63,88,13.86,83,2023-03-24 04:10:00,2023-03-24 05:38:00,2023-03-24 04:24:00,2023-03-24 05:52:00,Delayed,Low Efficiency
J843,M05,Grinding,3.36,61,8.88,87,2023-03-24 04:20:00,2023-03-24 05:21:00,2023-03-24 04:20:00,2023-03-24 05:21:00,Completed,High Efficiency
J844,M04,Drilling,1.91,58,8.75,96,2023-03-24 04:30:00,2023-03-24 05:28:00,2023-03-24 04:25:00,2023-03-24 05:23:00,Completed,Low Efficiency
J845,M04,Lathe,2.1,40,14.19,97,2023-03-24 04:40:00,2023-03-24 05:20:00,2023-03-24 04:41:00,2023-03-24 05:21:00,Completed,Moderate Efficiency
J846,M01,Additive,3.05,91,8.59,91,2023-03-24 04:50:00,2023-03-24 06:21:00,2023-03-24 04:45:00,2023-03-24 06:16:00,Completed,Low Efficiency
J847,M04,Milling,1.87,73,6.05,92,2023-03-24 05:00:00,2023-03-24 06:13:00,,,Failed,Low Efficiency
J848,M02,Grinding,1.07,86,6.85,95,2023-03-24 05:10:00,2023-03-24 06:36:00,2023-03-24 05:07:00,2023-03-24 06:33:00,Completed,Low Efficiency
J849,M05,Grinding,2.81,53,8.73,83,2023-03-24 05:20:00,2023-03-24 06:13:00,2023-03-24 05:19:00,2023-03-24 06:12:00,Completed,Low Efficiency
J850,M05,Milling,2.27,111,6.5,90,2023-03-24 05:30:00,2023-03-24 07:21:00,,,Failed,Low Efficiency
J851,M02,Additive,1.63,30,13.94,82,2023-03-24 05:40:00,2023-03-24 06:10:00,,,Failed,Low Efficiency
J852,M02,Grinding,2.4,68,14.78,85,2023-03-24 05:50:00,2023-03-24 06:58:00,2023-03-24 06:17:00,2023-03-24 07:25:00,Delayed,Low Efficiency
J853,M03,Additive,4.64,86,11.14,89,2023-03-24 06:00:00,2023-03-24 07:26:00,2023-03-24 05:57:00,2023-03-24 07:23:00,Completed,Low Efficiency
J854,M05,Milling,3.38,68,12.99,83,2023-03-24 06:10:00,2023-03-24 07:18:00,2023-03-24 06:14:00,2023-03-24 07:22:00,Completed,Moderate Efficiency
J855,M04,Lathe,3.63,90,13.56,81,2023-03-24 06:20:00,2023-03-24 07:50:00,2023-03-24 06:21:00,2023-03-24 07:51:00,Completed,Moderate Efficiency
J856,M04,Milling,1.71,62,7.53,96,2023-03-24 06:30:00,2023-03-24 07:32:00,,,Failed,Low Efficiency
J857,M04,Additive,2.18,62,13.79,87,2023-03-24 06:40:00,2023-03-24 07:42:00,2023-03-24 06:44:00,2023-03-24 07:46:00,Completed,Moderate Efficiency
J858,M03,Additive,3.5,114,5.38,84,2023-03-24 06:50:00,2023-03-24 08:44:00,2023-03-24 06:48:00,2023-03-24 08:42:00,Completed,Low Efficiency
J859,M04,Milling,3.95,28,10.09,86,2023-03-24 07:00:00,2023-03-24 07:28:00,2023-03-24 07:23:00,2023-03-24 07:51:00,Delayed,Low Efficiency
J860,M04,Lathe,4.42,102,8.07,95,2023-03-24 07:10:00,2023-03-24 08:52:00,2023-03-24 07:10:00,2023-03-24 08:52:00,Completed,High Efficiency
J861,M03,Drilling,2.17,68,12.7,98,2023-03-24 07:20:00,2023-03-24 08:28:00,,,Failed,Low Efficiency
J862,M01,Lathe,3.2,56,2.5,84,2023-03-24 07:30:00,2023-03-24 08:26:00,2023-03-24 07:48:00,2023-03-24 08:44:00,Delayed,Low Efficiency
J863,M03,Milling,2.91,77,9.83,90,2023-03-24 07:40:00,2023-03-24 08:57:00,2023-03-24 07:45:00,2023-03-24 09:02:00,Completed,Moderate Efficiency
J864,M02,Grinding,4.28,79,10.56,99,2023-03-24 07:50:00,2023-03-24 09:09:00,2023-03-24 07:53:00,2023-03-24 09:12:00,Completed,Moderate Efficiency
J865,M04,Drilling,1.95,77,7.76,99,2023-03-24 08:00:00,2023-03-24 09:17:00,2023-03-24 08:03:00,2023-03-24 09:20:00,Completed,High Efficiency
J866,M01,Grinding,4.32,33,2.47,88,2023-03-24 08:10:00,2023-03-24 08:43:00,2023-03-24 08:07:00,2023-03-24 08:40:00,Completed,Low Efficiency
J867,M02,Drilling,4.14,81,3.42,88,2023-03-24 08:20:00,2023-03-24 09:41:00,2023-03-24 08:31:00,2023-03-24 09:52:00,Delayed,Low Efficiency
J868,M04,Milling,2.3,33,7.36,80,2023-03-24 08:30:00,2023-03-24 09:03:00,2023-03-24 08:52:00,2023-03-24 09:25:00,Delayed,Low Efficiency
J869,M04,Lathe,4.81,39,13.37,88,2023-03-24 08:40:00,2023-03-24 09:19:00,2023-03-24 08:40:00,2023-03-24 09:19:00,Completed,Moderate Efficiency
J870,M01,Milling,2.68,79,12.19,88,2023-03-24 08:50:00,2023-03-24 10:09:00,2023-03-24 08:55:00,2023-03-24 10:14:00,Completed,Moderate Efficiency
J871,M03,Lathe,1.47,72,13.33,87,2023-03-24 09:00:00,2023-03-24 10:12:00,2023-03-24 08:56:00,2023-03-24 10:08:00,Completed,Low Efficiency
J872,M03,Lathe,3.74,91,5.32,96,2023-03-24 09:10:00,2023-03-24 10:41:00,2023-03-24 09:11:00,2023-03-24 10:42:00,Completed,High Efficiency
J873,M02,Lathe,1.97,109,8.73,91,2023-03-24 09:20:00,2023-03-24 11:09:00,2023-03-24 09:16:00,2023-03-24 11:05:00,Completed,Low Efficiency
J874,M03,Milling,3.84,74,9.06,83,2023-03-24 09:30:00,2023-03-24 10:44:00,2023-03-24 09:25:00,2023-03-24 10:39:00,Completed,Low Efficiency
J875,M03,Additive,2.28,85,13.44,93,2023-03-24 09:40:00,2023-03-24 11:05:00,2023-03-24 09:35:00,2023-03-24 11:00:00,Completed,Low Efficiency
J876,M02,Milling,3.39,55,2.6,81,2023-03-24 09:50:00,2023-03-24 10:45:00,2023-03-24 10:02:00,2023-03-24 10:57:00,Delayed,Low Efficiency
J877,M05,Milling,2.41,23,6.93,99,2023-03-24 10:00:00,2023-03-24 10:23:00,2023-03-24 10:28:00,2023-03-24 10:51:00,Delayed,Low Efficiency
J878,M05,Milling,3.92,116,3.49,88,2023-03-24 10:10:00,2023-03-24 12:06:00,2023-03-24 10:10:00,2023-03-24 12:06:00,Completed,High Efficiency
J879,M05,Additive,2.13,52,13.14,81,2023-03-24 10:20:00,2023-03-24 11:12:00,,,Failed,Low Efficiency
J880,M02,Grinding,4.08,64,2.12,98,2023-03-24 10:30:00,2023-03-24 11:34:00,,,Failed,Low Efficiency
J881,M03,Grinding,3.08,105,10.44,98,2023-03-24 10:40:00,2023-03-24 12:25:00,2023-03-24 10:43:00,2023-03-24 12:28:00,Completed,Moderate Efficiency
J882,M05,Lathe,3.27,60,7.5,90,2023-03-24 10:50:00,2023-03-24 11:50:00,2023-03-24 10:47:00,2023-03-24 11:47:00,Completed,Low Efficiency
J883,M02,Milling,2.12,43,3.75,84,2023-03-24 11:00:00,2023-03-24 11:43:00,2023-03-24 11:05:00,2023-03-24 11:48:00,Completed,High Efficiency
J884,M02,Grinding,3.58,32,13.96,82,2023-03-24 11:10:00,2023-03-24 11:42:00,2023-03-24 11:08:00,2023-03-24 11:40:00,Completed,Low Efficiency
J885,M05,Drilling,4.98,45,8.68,95,2023-03-24 11:20:00,2023-03-24 12:05:00,2023-03-24 11:25:00,2023-03-24 12:10:00,Completed,Moderate Efficiency
J886,M04,Drilling,3.75,25,9.4,90,2023-03-24 11:30:00,2023-03-24 11:55:00,2023-03-24 11:25:00,2023-03-24 11:50:00,Completed,Low Efficiency
J887,M04,Lathe,1.69,105,11.47,87,2023-03-24 11:40:00,2023-03-24 13:25:00,2023-03-24 11:42:00,2023-03-24 13:27:00,Completed,Moderate Efficiency
J888,M02,Additive,4.87,82,4.26,94,2023-03-24 11:50:00,2023-03-24 13:12:00,2023-03-24 12:01:00,2023-03-24 13:23:00,Delayed,Low Efficiency
J889,M03,Milling,3.51,78,2.95,87,2023-03-24 12:00:00,2023-03-24 13:18:00,,,Failed,Low Efficiency
J890,M01,Drilling,2.53,30,13.66,92,2023-03-24 12:10:00,2023-03-24 12:40:00,2023-03-24 12:09:00,2023-03-24 12:39:00,Completed,Low Efficiency
J891,M02,Milling,3.14,104,3.16,92,2023-03-24 12:20:00,2023-03-24 14:04:00,2023-03-24 12:15:00,2023-03-24 13:59:00,Completed,Low Efficiency
J892,M02,Drilling,4.65,43,14.03,91,2023-03-24 12:30:00,2023-03-24 13:13:00,2023-03-24 12:31:00,2023-03-24 13:14:00,Completed,Moderate Efficiency
J893,M04,Lathe,3.22,115,12.2,90,2023-03-24 12:40:00,2023-03-24 14:35:00,2023-03-24 12:43:00,2023-03-24 14:38:00,Completed,Moderate Efficiency
J894,M01,Milling,1.58,68,12.26,94,2023-03-24 12:50:00,2023-03-24 13:58:00,2023-03-24 12:46:00,2023-03-24 13:54:00,Completed,Low Efficiency
J895,M05,Additive,1.32,82,6.89,93,2023-03-24 13:00:00,2023-03-24 14:22:00,2023-03-24 13:04:00,2023-03-24 14:26:00,Completed,High Efficiency
J896,M04,Grinding,1.24,109,2.05,97,2023-03-24 13:10:00,2023-03-24 14:59:00,2023-03-24 13:13:00,2023-03-24 15:02:00,Completed,High Efficiency
J897,M05,Grinding,2.04,60,9.29,99,2023-03-24 13:20:00,2023-03-24 14:20:00,2023-03-24 13:18:00,2023-03-24 14:18:00,Completed,Low Efficiency
J898,M05,Additive,4.77,20,9.81,86,2023-03-24 13:30:00,2023-03-24 13:50:00,2023-03-24 13:51:00,2023-03-24 14:11:00,Delayed,Low Efficiency
J899,M03,Lathe,1.47,75,14.44,80,2023-03-24 13:40:00,2023-03-24 14:55:00,2023-03-24 13:44:00,2023-03-24 14:59:00,Completed,Moderate Efficiency
J900,M03,Lathe,2.77,59,6.61,93,2023-03-24 13:50:00,2023-03-24 14:49:00,2023-03-24 13:52:00,2023-03-24 14:51:00,Completed,High Efficiency
J901,M05,Drilling,1.4,94,12.06,89,2023-03-24 14:00:00,2023-03-24 15:34:00,2023-03-24 14:16:00,2023-03-24 15:50:00,Delayed,Low Efficiency
J902,M03,Lathe,2.44,103,13.56,95,2023-03-24 14:10:00,2023-03-24 15:53:00,2023-03-24 14:13:00,2023-03-24 15:56:00,Completed,Moderate Efficiency
J903,M03,Grinding,4.04,95,14.48,97,2023-03-24 14:20:00,2023-03-24 15:55:00,2023-03-24 14:17:00,2023-03-24 15:52:00,Completed,Low Efficiency
J904,M05,Drilling,1.12,65,12.46,85,2023-03-24 14:30:00,2023-03-24 15:35:00,,,Failed,Low Efficiency
J905,M03,Lathe,2.79,48,7.14,91,2023-03-24 14:40:00,2023-03-24 15:28:00,2023-03-24 14:42:00,2023-03-24 15:30:00,Completed,High Efficiency
J906,M01,Additive,4.27,60,3.92,94,2023-03-24 14:50:00,2023-03-24 15:50:00,2023-03-24 15:09:00,2023-03-24 16:09:00,Delayed,Low Efficiency
J907,M02,Drilling,1.98,90,14.41,98,2023-03-24 15:00:00,2023-03-24 16:30:00,2023-03-24 15:12:00,2023-03-24 16:42:00,Delayed,Low Efficiency
J908,M02,Milling,3.41,106,14.25,85,2023-03-24 15:10:00,2023-03-24 16:56:00,2023-03-24 15:10:00,2023-03-24 16:56:00,Completed,Moderate Efficiency
J909,M04,Additive,4.29,116,13.6,87,2023-03-24 15:20:00,2023-03-24 17:16:00,2023-03-24 15:24:00,2023-03-24 17:20:00,Completed,Moderate Efficiency
J910,M02,Additive,4.83,38,12.13,85,2023-03-24 15:30:00,2023-03-24 16:08:00,2023-03-24 15:28:00,2023-03-24 16:06:00,Completed,Low Efficiency
J911,M03,Grinding,2.55,112,4.12,87,2023-03-24 15:40:00,2023-03-24 17:32:00,2023-03-24 15:39:00,2023-03-24 17:31:00,Completed,Low Efficiency
J912,M04,Milling,3.6,72,13.88,91,2023-03-24 15:50:00,2023-03-24 17:02:00,,,Failed,Low Efficiency
J913,M05,Additive,2.37,31,12.76,91,2023-03-24 16:00:00,2023-03-24 16:31:00,2023-03-24 15:56:00,2023-03-24 16:27:00,Completed,Low Efficiency
J914,M03,Lathe,1.17,72,9.64,92,2023-03-24 16:10:00,2023-03-24 17:22:00,2023-03-24 16:08:00,2023-03-24 17:20:00,Completed,Low Efficiency
J915,M02,Additive,4.4,83,12.24,98,2023-03-24 16:20:00,2023-03-24 17:43:00,2023-03-24 16:45:00,2023-03-24 18:08:00,Delayed,Low Efficiency
J916,M01,Drilling,4.75,31,8.94,98,2023-03-24 16:30:00,2023-03-24 17:01:00,2023-03-24 16:32:00,2023-03-24 17:03:00,Completed,Moderate Efficiency
J917,M04,Grinding,2.11,40,6.24,92,2023-03-24 16:40:00,2023-03-24 17:20:00,2023-03-24 16:35:00,2023-03-24 17:15:00,Completed,Low Efficiency
J918,M04,Grinding,2.0,116,12.06,84,2023-03-24 16:50:00,2023-03-24 18:46:00,,,Failed,Low Efficiency
J919,M05,Grinding,1.71,48,11.56,83,2023-03-24 17:00:00,2023-03-24 17:48:00,2023-03-24 17:05:00,2023-03-24 17:53:00,Completed,Moderate Efficiency
J920,M04,Additive,4.26,43,9.59,81,2023-03-24 17:10:00,2023-03-24 17:53:00,2023-03-24 17:14:00,2023-03-24 17:57:00,Completed,Moderate Efficiency
J921,M01,Grinding,2.73,90,7.46,85,2023-03-24 17:20:00,2023-03-24 18:50:00,2023-03-24 17:20:00,2023-03-24 18:50:00,Completed,High Efficiency
J922,M02,Drilling,1.62,46,4.17,97,2023-03-24 17:30:00,2023-03-24 18:16:00,2023-03-24 17:30:00,2023-03-24 18:16:00,Completed,High Efficiency
J923,M02,Milling,4.85,91,14.43,80,2023-03-24 17:40:00,2023-03-24 19:11:00,2023-03-24 17:35:00,2023-03-24 19:06:00,Completed,Low Efficiency
J924,M04,Drilling,4.24,84,3.01,99,2023-03-24 17:50:00,2023-03-24 19:14:00,2023-03-24 18:02:00,2023-03-24 19:26:00,Delayed,Low Efficiency
J925,M02,Additive,3.4,30,5.58,86,2023-03-24 18:00:00,2023-03-24 18:30:00,2023-03-24 17:55:00,2023-03-24 18:25:00,Completed,Low Efficiency
J926,M05,Grinding,3.91,115,4.62,95,2023-03-24 18:10:00,2023-03-24 20:05:00,2023-03-24 18:05:00,2023-03-24 20:00:00,Completed,Low Efficiency
J927,M01,Drilling,1.4,60,6.27,90,2023-03-24 18:20:00,2023-03-24 19:20:00,2023-03-24 18:25:00,2023-03-24 19:25:00,Completed,High Efficiency
J928,M02,Additive,4.46,100,7.59,88,2023-03-24 18:30:00,2023-03-24 20:10:00,2023-03-24 18:27:00,2023-03-24 20:07:00,Completed,Low Efficiency
J929,M01,Lathe,1.19,95,7.99,81,2023-03-24 18:40:00,2023-03-24 20:15:00,,,Failed,Low Efficiency
J930,M03,Lathe,3.12,101,9.44,85,2023-03-24 18:50:00,2023-03-24 20:31:00,2023-03-24 18:49:00,2023-03-24 20:30:00,Completed,Low Efficiency
J931,M03,Lathe,1.12,55,5.05,91,2023-03-24 19:00:00,2023-03-24 19:55:00,2023-03-24 18:56:00,2023-03-24 19:51:00,Completed,Low Efficiency
J932,M01,Lathe,3.5,41,8.53,94,2023-03-24 19:10:00,2023-03-24 19:51:00,,,Failed,Low Efficiency
J933,M02,Lathe,4.01,49,4.23,96,2023-03-24 19:20:00,2023-03-24 20:09:00,2023-03-24 19:19:00,2023-03-24 20:08:00,Completed,Low Efficiency
J934,M05,Drilling,1.12,88,11.95,98,2023-03-24 19:30:00,2023-03-24 20:58:00,2023-03-24 19:28:00,2023-03-24 20:56:00,Completed,Low Efficiency
J935,M02,Drilling,3.28,81,5.14,99,2023-03-24 19:40:00,2023-03-24 21:01:00,2023-03-24 19:44:00,2023-03-24 21:05:00,Completed,High Efficiency
J936,M05,Drilling,2.67,22,13.15,83,2023-03-24 19:50:00,2023-03-24 20:12:00,2023-03-24 19:54:00,2023-03-24 20:16:00,Completed,Moderate Efficiency
J937,M02,Drilling,4.28,103,14.71,88,2023-03-24 20:00:00,2023-03-24 21:43:00,2023-03-24 19:58:00,2023-03-24 21:41:00,Completed,Low Efficiency
J938,M02,Drilling,1.97,47,9.72,99,2023-03-24 20:10:00,2023-03-24 20:57:00,2023-03-24 20:13:00,2023-03-24 21:00:00,Completed,Moderate Efficiency
J939,M02,Drilling,3.28,50,7.97,96,2023-03-24 20:20:00,2023-03-24 21:10:00,2023-03-24 20:45:00,2023-03-24 21:35:00,Delayed,Low Efficiency
J940,M01,Milling,2.31,87,5.9,95,2023-03-24 20:30:00,2023-03-24 21:57:00,2023-03-24 20:32:00,2023-03-24 21:59:00,Completed,High Efficiency
J941,M02,Lathe,2.88,105,14.3,83,2023-03-24 20:40:00,2023-03-24 22:25:00,2023-03-24 20:45:00,2023-03-24 22:30:00,Completed,Moderate Efficiency
J942,M04,Additive,4.73,20,4.97,90,2023-03-24 20:50:00,2023-03-24 21:10:00,2023-03-24 20:50:00,2023-03-24 21:10:00,Completed,High Efficiency
J943,M04,Grinding,2.17,71,12.6,97,2023-03-24 21:00:00,2023-03-24 22:11:00,,,Failed,Low Efficiency
J944,M02,Additive,4.31,43,6.5,90,2023-03-24 21:10:00,2023-03-24 21:53:00,2023-03-24 21:40:00,2023-03-24 22:23:00,Delayed,Low Efficiency
J945,M04,Lathe,3.1,33,2.46,97,2023-03-24 21:20:00,2023-03-24 21:53:00,2023-03-24 21:45:00,2023-03-24 22:18:00,Delayed,Low Efficiency
J946,M01,Lathe,1.94,45,2.43,90,2023-03-24 21:30:00,2023-03-24 22:15:00,2023-03-24 21:27:00,2023-03-24 22:12:00,Completed,Low Efficiency
J947,M02,Drilling,2.99,88,8.42,82,2023-03-24 21:40:00,2023-03-24 23:08:00,2023-03-24 21:39:00,2023-03-24 23:07:00,Completed,Low Efficiency
J948,M02,Milling,1.29,100,7.13,82,2023-03-24 21:50:00,2023-03-24 23:30:00,2023-03-24 21:52:00,2023-03-24 23:32:00,Completed,High Efficiency
J949,M03,Drilling,3.01,57,14.36,93,2023-03-24 22:00:00,2023-03-24 22:57:00,2023-03-24 22:02:00,2023-03-24 22:59:00,Completed,Moderate Efficiency
J950,M04,Drilling,4.7,92,4.0,89,2023-03-24 22:10:00,2023-03-24 23:42:00,2023-03-24 22:14:00,2023-03-24 23:46:00,Completed,High Efficiency
J951,M05,Drilling,2.42,81,4.52,80,2023-03-24 22:20:00,2023-03-24 23:41:00,2023-03-24 22:24:00,2023-03-24 23:45:00,Completed,High Efficiency
J952,M02,Lathe,1.69,24,10.01,83,2023-03-24 22:30:00,2023-03-24 22:54:00,2023-03-24 22:33:00,2023-03-24 22:57:00,Completed,Moderate Efficiency
J953,M03,Lathe,2.85,103,7.28,97,2023-03-24 22:40:00,2023-03-25 00:23:00,2023-03-24 22:41:00,2023-03-25 00:24:00,Completed,High Efficiency
J954,M01,Grinding,4.54,39,3.74,91,2023-03-24 22:50:00,2023-03-24 23:29:00,2023-03-24 22:45:00,2023-03-24 23:24:00,Completed,Low Efficiency
J955,M04,Drilling,1.02,55,14.79,94,2023-03-24 23:00:00,2023-03-24 23:55:00,,,Failed,Low Efficiency
J956,M01,Lathe,2.71,51,7.12,90,2023-03-24 23:10:00,2023-03-25 00:01:00,2023-03-24 23:12:00,2023-03-25 00:03:00,Completed,High Efficiency
J957,M02,Drilling,3.98,90,8.91,86,2023-03-24 23:20:00,2023-03-25 00:50:00,2023-03-24 23:43:00,2023-03-25 01:13:00,Delayed,Low Efficiency
J958,M05,Grinding,3.02,44,2.83,98,2023-03-24 23:30:00,2023-03-25 00:14:00,2023-03-24 23:25:00,2023-03-25 00:09:00,Completed,Low Efficiency
J959,M04,Additive,4.28,84,14.44,88,2023-03-24 23:40:00,2023-03-25 01:04:00,2023-03-24 23:41:00,2023-03-25 01:05:00,Completed,Moderate Efficiency
J960,M04,Additive,2.17,88,3.03,80,2023-03-24 23:50:00,2023-03-25 01:18:00,2023-03-24 23:45:00,2023-03-25 01:13:00,Completed,Low Efficiency
J961,M04,Milling,4.15,93,2.24,97,2023-03-25 00:00:00,2023-03-25 01:33:00,2023-03-25 00:04:00,2023-03-25 01:37:00,Completed,High Efficiency
J962,M01,Grinding,4.64,67,10.74,96,2023-03-25 00:10:00,2023-03-25 01:17:00,2023-03-25 00:15:00,2023-03-25 01:22:00,Completed,Moderate Efficiency
J963,M04,Additive,3.83,101,11.33,80,2023-03-25 00:20:00,2023-03-25 02:01:00,2023-03-25 00:15:00,2023-03-25 01:56:00,Completed,Low Efficiency
J964,M03,Additive,4.86,66,8.07,93,2023-03-25 00:30:00,2023-03-25 01:36:00,2023-03-25 00:33:00,2023-03-25 01:39:00,Completed,Moderate Efficiency
J965,M02,Drilling,2.38,43,12.77,97,2023-03-25 00:40:00,2023-03-25 01:23:00,2023-03-25 00:43:00,2023-03-25 01:26:00,Completed,Moderate Efficiency
J966,M02,Lathe,1.49,114,10.41,84,2023-03-25 00:50:00,2023-03-25 02:44:00,2023-03-25 00:45:00,2023-03-25 02:39:00,Completed,Low Efficiency
J967,M05,Additive,4.38,64,8.79,98,2023-03-25 01:00:00,2023-03-25 02:04:00,2023-03-25 00:57:00,2023-03-25 02:01:00,Completed,Low Efficiency
J968,M03,Milling,3.55,32,13.1,89,2023-03-25 01:10:00,2023-03-25 01:42:00,2023-03-25 01:15:00,2023-03-25 01:47:00,Completed,Moderate Efficiency
J969,M02,Drilling,4.5,32,8.68,91,2023-03-25 01:20:00,2023-03-25 01:52:00,2023-03-25 01:47:00,2023-03-25 02:19:00,Delayed,Low Efficiency
J970,M04,Grinding,2.78,75,4.4,82,2023-03-25 01:30:00,2023-03-25 02:45:00,2023-03-25 01:26:00,2023-03-25 02:41:00,Completed,Low Efficiency
J971,M02,Drilling,1.88,119,4.69,83,2023-03-25 01:40:00,2023-03-25 03:39:00,2023-03-25 01:35:00,2023-03-25 03:34:00,Completed,Low Efficiency
J972,M03,Drilling,4.67,59,10.72,80,2023-03-25 01:50:00,2023-03-25 02:49:00,2023-03-25 01:51:00,2023-03-25 02:50:00,Completed,Moderate Efficiency
J973,M02,Milling,4.43,61,11.68,89,2023-03-25 02:00:00,2023-03-25 03:01:00,2023-03-25 01:55:00,2023-03-25 02:56:00,Completed,Low Efficiency
J974,M05,Additive,2.81,41,14.04,92,2023-03-25 02:10:00,2023-03-25 02:51:00,2023-03-25 02:33:00,2023-03-25 03:14:00,Delayed,Low Efficiency
J975,M03,Lathe,1.35,93,10.22,94,2023-03-25 02:20:00,2023-03-25 03:53:00,2023-03-25 02:17:00,2023-03-25 03:50:00,Completed,Low Efficiency
J976,M05,Additive,4.23,101,9.23,87,2023-03-25 02:30:00,2023-03-25 04:11:00,,,Failed,Low Efficiency
J977,M01,Milling,1.73,78,7.0,93,2023-03-25 02:40:00,2023-03-25 03:58:00,,,Failed,Low Efficiency
J978,M02,Milling,3.57,98,10.05,99,2023-03-25 02:50:00,2023-03-25 04:28:00,2023-03-25 03:10:00,2023-03-25 04:48:00,Delayed,Low Efficiency
J979,M02,Additive,1.15,100,9.77,98,2023-03-25 03:00:00,2023-03-25 04:40:00,2023-03-25 03:18:00,2023-03-25 04:58:00,Delayed,Low Efficiency
J980,M03,Additive,4.16,71,12.3,84,2023-03-25 03:10:00,2023-03-25 04:21:00,,,Failed,Low Efficiency
J981,M02,Drilling,1.89,80,14.98,91,2023-03-25 03:20:00,2023-03-25 04:40:00,2023-03-25 03:17:00,2023-03-25 04:37:00,Completed,Low Efficiency
J982,M01,Additive,1.29,27,13.25,96,2023-03-25 03:30:00,2023-03-25 03:57:00,2023-03-25 03:29:00,2023-03-25 03:56:00,Completed,Low Efficiency
J983,M05,Lathe,2.85,46,14.1,91,2023-03-25 03:40:00,2023-03-25 04:26:00,2023-03-25 03:51:00,2023-03-25 04:37:00,Delayed,Low Efficiency
J984,M04,Grinding,2.02,74,9.05,84,2023-03-25 03:50:00,2023-03-25 05:04:00,2023-03-25 04:17:00,2023-03-25 05:31:00,Delayed,Low Efficiency
J985,M02,Additive,3.71,103,5.66,92,2023-03-25 04:00:00,2023-03-25 05:43:00,2023-03-25 04:13:00,2023-03-25 05:56:00,Delayed,Low Efficiency
J986,M05,Additive,3.47,60,3.53,93,2023-03-25 04:10:00,2023-03-25 05:10:00,2023-03-25 04:12:00,2023-03-25 05:12:00,Completed,High Efficiency
J987,M02,Lathe,1.9,120,10.87,97,2023-03-25 04:20:00,2023-03-25 06:20:00,2023-03-25 04:18:00,2023-03-25 06:18:00,Completed,Low Efficiency
J988,M04,Milling,3.38,104,8.83,82,2023-03-25 04:30:00,2023-03-25 06:14:00,2023-03-25 04:27:00,2023-03-25 06:11:00,Completed,Low Efficiency
J989,M03,Milling,3.77,89,5.67,98,2023-03-25 04:40:00,2023-03-25 06:09:00,2023-03-25 04:36:00,2023-03-25 06:05:00,Completed,Low Efficiency
J990,M03,Milling,1.62,87,12.82,86,2023-03-25 04:50:00,2023-03-25 06:17:00,2023-03-25 04:48:00,2023-03-25 06:15:00,Completed,Low Efficiency
